label,text
Irritable Bowel Syndrome,"I'm facing stomach cramps, urgency to defecate, and gas after eating."
Irritable Bowel Syndrome,"Lately, I've been experiencing alternating constipation and diarrhea."
Irritable Bowel Syndrome,"Frequent bloating, stomach pain, and incomplete evacuation have appeared."
Irritable Bowel Syndrome,"I'm struggling with gas, abdominal discomfort, and changes in stool consistency."
Irritable Bowel Syndrome,"My stomach feels uncomfortable, bloated, and painful after certain foods."
Irritable Bowel Syndrome,"Symptoms like bloating, cramping, and constipation occur daily now."
Irritable Bowel Syndrome,"I feel stomach pain, gas, and urgent bowel movements multiple times a day."
Irritable Bowel Syndrome,"My digestive system feels upset, with bloating and alternating bowel habits."
Irritable Bowel Syndrome,I'm experiencing discomfort in my abdomen with frequent gas and constipation.
Irritable Bowel Syndrome,"Symptoms like abdominal pain, incomplete evacuation, and diarrhea are troubling me."
Irritable Bowel Syndrome,"I'm facing irregular bowel habits, stomach cramps, and bloating."
Irritable Bowel Syndrome,"Abdominal discomfort, gas, and bloating appear after eating anything heavy."
Irritable Bowel Syndrome,"I’ve noticed urgency to defecate, cramping, and mucus in stool recently."
Irritable Bowel Syndrome,"I'm struggling with alternating diarrhea, constipation, and stomach pain."
Irritable Bowel Syndrome,"Stomach bloating, cramping, and gas have been bothering me daily."
Irritable Bowel Syndrome,"I often feel abdominal pain, urgency to defecate, and bloating."
Irritable Bowel Syndrome,"My digestion feels unstable with constipation, diarrhea, and abdominal discomfort."
Irritable Bowel Syndrome,"I'm facing frequent bloating, incomplete evacuation, and stomach cramps."
Irritable Bowel Syndrome,"Symptoms like abdominal discomfort, gas, and alternating bowel habits worry me."
Irritable Bowel Syndrome,My bowel movements feel irregular with bloating and cramping every day.
Irritable Bowel Syndrome,"I'm struggling with digestive issues like gas, stomach pain, and constipation."
Irritable Bowel Syndrome,"Abdominal pain, bloating, and an urgent need to use the bathroom occur often."
Irritable Bowel Syndrome,"I'm experiencing gas, bloating, and abdominal cramping after every meal."
Food Poisoning,"I'm experiencing severe stomach cramps, diarrhea, and nausea after eating out."
Food Poisoning,I've been vomiting frequently along with abdominal pain and weakness.
Food Poisoning,"My stomach feels upset with diarrhea, nausea, and fever troubling me."
Food Poisoning,"Symptoms like vomiting, abdominal cramps, and chills started after my last meal."
Food Poisoning,"I've been dealing with diarrhea, dehydration, and stomach pain since last night."
Food Poisoning,"Lately, I'm feeling nauseous with vomiting, fever, and stomach discomfort."
Food Poisoning,"I've noticed frequent diarrhea, stomach cramps, and fatigue after eating contaminated food."
Food Poisoning,"I'm suffering from abdominal pain, chills, nausea, and vomiting since yesterday."
Food Poisoning,"My body feels weak with vomiting, diarrhea, and dehydration troubling me."
Food Poisoning,"I'm having symptoms like stomach cramps, loose motion, and a mild fever."
Food Poisoning,"Vomiting, nausea, diarrhea, and chills started soon after eating outside food."
Food Poisoning,"My stomach feels upset with pain, frequent vomiting, and loose stools."
Food Poisoning,I've been feeling nauseous with stomach cramps and a slight fever.
Food Poisoning,"Symptoms like diarrhea, vomiting, and dehydration have increased since morning."
Food Poisoning,"Abdominal discomfort, nausea, and weakness are troubling me after my meal."
Food Poisoning,"I've been experiencing stomach cramps, vomiting, chills, and diarrhea."
Food Poisoning,"My body feels exhausted with nausea, vomiting, stomach pain, and dehydration."
Food Poisoning,"I've had diarrhea, stomach cramps, and chills ever since eating that meal."
Food Poisoning,"Symptoms like nausea, vomiting, fever, and abdominal cramps developed quickly."
Food Poisoning,"My stomach hurts with severe diarrhea, nausea, and weakness bothering me."
Food Poisoning,Vomiting and diarrhea with stomach cramps started after eating spoiled food.
Food Poisoning,"I'm facing symptoms like stomach pain, vomiting, and frequent loose stools."
Food Poisoning,"I've been feeling dehydrated with nausea, vomiting, and stomach discomfort."
Food Poisoning,"Symptoms like vomiting, chills, diarrhea, and abdominal pain have worsened."
Food Poisoning,"My stomach feels upset with pain, frequent vomiting, and dizziness."
Food Poisoning,"I've been facing loose motion, nausea, and stomach cramps since this morning."
Food Poisoning,"I'm feeling nauseous with vomiting, abdominal cramps, and slight fever."
Food Poisoning,"Diarrhea, weakness, nausea, and stomach pain have been troubling me."
Food Poisoning,"Symptoms like chills, vomiting, stomach cramps, and diarrhea have appeared."
Food Poisoning,"My stomach feels very uncomfortable with nausea, vomiting, and weakness."
Food Poisoning,"I've been dealing with diarrhea, vomiting, and abdominal cramps recently."
Food Poisoning,"I'm suffering from symptoms like nausea, fever, stomach pain, and dehydration."
Food Poisoning,"Vomiting, loose motion, chills, and abdominal discomfort have started."
Food Poisoning,"I've been feeling dizzy, weak, with vomiting, diarrhea, and stomach pain."
Food Poisoning,"Symptoms like diarrhea, stomach cramps, vomiting, and dehydration are worsening."
Food Poisoning,"My body feels exhausted with nausea, vomiting, and stomach discomfort."
Food Poisoning,"Vomiting, stomach cramps, and fever appeared soon after eating spoiled food."
Food Poisoning,"I'm dealing with diarrhea, stomach cramps, vomiting, and weakness."
Food Poisoning,"My stomach feels upset with pain, vomiting, and diarrhea troubling me."
Food Poisoning,"Symptoms like nausea, diarrhea, vomiting, and abdominal discomfort developed."
Food Poisoning,"I've been feeling dehydrated with stomach pain, vomiting, and fever."
Food Poisoning,"I'm facing stomach cramps, vomiting, diarrhea, and body weakness."
Food Poisoning,"Vomiting, nausea, stomach cramps, and diarrhea have increased."
Food Poisoning,"I'm dealing with severe diarrhea, stomach pain, and vomiting."
Food Poisoning,"Symptoms like vomiting, nausea, stomach discomfort, and dehydration have shown up."
Food Poisoning,"My stomach feels upset with cramps, nausea, and vomiting troubling me."
Food Poisoning,"I'm suffering from vomiting, diarrhea, abdominal pain, and chills."
Food Poisoning,"My body feels weak with nausea, vomiting, and stomach discomfort."
Food Poisoning,"Diarrhea, abdominal cramps, vomiting, and fever have been bothering me."
Constipation,I'm experiencing difficulty passing stools and feel bloated all the time.
Constipation,"Lately, my bowel movements have become infrequent and quite painful."
Constipation,"I've been struggling with hard stools, abdominal pain, and discomfort."
Constipation,My stomach feels bloated with trouble in passing stools regularly.
Constipation,"Symptoms like infrequent bowel movements, hard stools, and stomach cramps are bothering me."
Constipation,I'm dealing with a feeling of incomplete bowel evacuation and abdominal discomfort.
Constipation,"Passing stools has become very difficult, and I feel heaviness in my stomach."
Constipation,"I'm feeling abdominal pain, bloating, and straining during bowel movements."
Constipation,I've noticed irregular bowel habits and a sense of fullness in the abdomen.
Constipation,"My stomach feels tight with hard, dry stools and discomfort."
Constipation,"Symptoms like infrequent bowel movements, bloating, and stomach pain have appeared."
Constipation,I'm experiencing hard stools and feel the urge to strain while passing them.
Constipation,I'm suffering from abdominal cramps and constipation for the past few days.
Constipation,I've been feeling uncomfortable with difficulty passing stools and a bloated belly.
Constipation,My digestion seems slow with infrequent bowel movements and abdominal tightness.
Constipation,"I'm struggling with hard stools, bloating, and lower abdominal discomfort."
Constipation,"Symptoms like infrequent stools, straining, and stomach cramps are troubling me."
Constipation,I'm having a constant feeling of fullness and incomplete bowel evacuation.
Constipation,"Lately, I'm facing difficulty passing stools and frequent abdominal bloating."
Constipation,"My stomach feels heavy, and passing stools has become really hard."
Constipation,"Symptoms like abdominal pain, hard stools, and irregular bowel movements have shown up."
Constipation,I'm feeling uncomfortable with slow digestion and painful defecation.
Constipation,"My bowels feel sluggish, and I'm having trouble passing stools properly."
Constipation,"I've been dealing with bloating, stomach pain, and difficulty passing stools."
Constipation,"Symptoms like abdominal tightness, hard stools, and slow bowel movements bother me."
Constipation,I'm facing discomfort in my abdomen with trouble in passing stools.
Constipation,"Lately, I've been having very few bowel movements and stomach bloating."
Constipation,"I'm dealing with a feeling of fullness, slow digestion, and abdominal cramps."
Constipation,"My stools are hard, dry, and difficult to pass, causing abdominal discomfort."
Constipation,Symptoms like straining during bowel movements and infrequent stools have increased.
Constipation,I'm struggling with constipation and feel a lot of discomfort in my lower abdomen.
Constipation,My digestion feels off with a heavy stomach and hard stools.
Constipation,I'm feeling bloated with difficulty in passing stools and stomach pain.
Constipation,"Symptoms like abdominal tightness, slow bowel movement, and discomfort are troubling me."
Constipation,I'm suffering from constipation with a feeling of incomplete evacuation.
Constipation,My stomach feels hard with infrequent and painful bowel movements.
Constipation,"I'm experiencing abdominal discomfort, bloating, and constipation."
Constipation,"Lately, my stools have become hard, and I'm facing trouble passing them."
Constipation,"Symptoms like abdominal pain, fullness, and difficult bowel movements have appeared."
Constipation,I'm feeling discomfort with infrequent stools and stomach bloating.
Constipation,"My digestion has slowed down, causing constipation and abdominal cramps."
Constipation,I've been struggling with passing hard stools and feeling abdominal pressure.
